query_id,Query,Dataset,Failure Type,Doc in Top-5
q_be55cae8fb3fae45,el chapo net worth,ms_marco,Ranking Error,1
q_33ce761b15268686,how did the missouri compromise affect massachusetts,ms_marco,Ranking Error,1
q_75834323b49369e4,is bp stock a good investment,ms_marco,Ranking Error,1
q_ecaebd41df21957e,health benefits of liquid aminos,ms_marco,Ranking Error,1
q_79b956cffafcada7,when and why was the berlin wall built,ms_marco,Ranking Error,1
q_a6dee4b2c85d6037,what is pragmatism in philosophy,ms_marco,Ranking Error,1
q_8910188ee0942b20,meaning name inayat,ms_marco,Ranking Error,1
q_6a65fa55266363bc,maximum earnings to contribute to roth ira,ms_marco,Semantic Miss,0
q_aa15f8bc87f714c8,how long can steak stay in the fridge,ms_marco,Ranking Error,1
q_ae89c4fd62a5c7ab,what is midazolam versed,ms_marco,Ranking Error,1
q_d02c6f1628ecc4b6,are satsuma mandarins seedless,ms_marco,Ranking Error,1
q_e2a4b043d5592345,what is typhlitis,ms_marco,Ranking Error,1
q_5e16dac0c72cb1ad,how much does cristiano ronaldo earn,ms_marco,Semantic Miss,0
q_2116647831d0ccce,what is geographic tongue,ms_marco,Ranking Error,1
q_6e872ef0d8736068,what causes an upper respiratory infection,ms_marco,Ranking Error,1
q_1c42a4e962fd73fe,what is nearsightedness called,ms_marco,Ranking Error,1
q_68c6bdc64aea6276,The muscles of the anterior neck assist in deglutition also known as what?,sciq,Ranking Error,1
q_b14621ecd752867f,average cost of CoolSculpting,ms_marco,Ranking Error,1
q_4960caa597a3aab9,how did galileo prove copernicus theory,ms_marco,Ranking Error,1
q_06ea80f07d3c84e1,Update synopsis.,code_search_net,Ranking Error,1
q_239a653a3a596c6e,what do tension headache feel like,ms_marco,Ranking Error,1
q_7fda723e3126a3a6,what is a normal temperature,ms_marco,Semantic Miss,0
q_05b96a48ac940aa1,What type of electrons are attracted to the positive nucleus?,sciq,Semantic Miss,0
q_59f61d7dc11e47c5,irrigation cost estimate,ms_marco,Ranking Error,1
q_5793e1afdcb2d800,pronounce descent,ms_marco,Ranking Error,1
q_ca7b0ca87bf411e7,what age can withdraw ira,ms_marco,Ranking Error,1
q_18559f1d38c95875,what does ablation mean,ms_marco,Ranking Error,1
q_4dfeb38f3401b85a,cost of vinyl floor installation,ms_marco,Ranking Error,1
q_618c8343996901f2,does tumbling work harden stainless steel,ms_marco,Ranking Error,1
q_be21403414555dc1,how much does price chopper pay,ms_marco,Ranking Error,1
q_bf59ed32b32ce7a9,average temperature in dhaka,ms_marco,Ranking Error,1
q_b5dcaa956309273d,what parts of the male reproductive system are affected by transmitted by gonorrhea,ms_marco,Ranking Error,1
q_63ca212d9141fb91,cost to build a house in alabama,ms_marco,Ranking Error,1
q_b631eccb8d327746,what's the average salary for a sous chef,ms_marco,Ranking Error,1
q_c87c3c7927d20598,what is aldebaran made of,ms_marco,Ranking Error,1
q_4c8b37ba19e88a36,is peat moss considered a mineral,ms_marco,Ranking Error,1
q_53614a6f8c7cd770,where is sang nila utama from,ms_marco,Ranking Error,1
q_1af79d24dffd2083,what are kidney stone made of,ms_marco,Ranking Error,1
q_5029bb113d150729,what are three types of structures that help protists move,ms_marco,Ranking Error,1
q_97ac003deef8371b,what is a quatrain poem,ms_marco,Ranking Error,1
q_2b4fc02bc863167a,what is corporate communication in business,ms_marco,Ranking Error,1
q_67a0ad854d3b8437,what is the meaning of kaleem name,ms_marco,Ranking Error,1
q_f45be6938abec19f,what is meant by a company corporate culture,ms_marco,Semantic Miss,0
q_3239a0d455e3be97,cost of turtle trip zante,ms_marco,Ranking Error,1
q_9dc4f030c6492735,how grams in an ounce,ms_marco,Ranking Error,1
q_2f5acae1149e2509,what is twig,ms_marco,Ranking Error,1
q_2f30054c82c2bbfc,average length of nursing home stay,ms_marco,Ranking Error,1
q_ee9148e6a4105d2d,what does the air temperature controller do,ms_marco,Ranking Error,1
q_057f6a27a1e799f8,尝试使用内置方式构建账户,code_search_net,Ranking Error,1
q_4593390059289bf3,what are millets,ms_marco,Ranking Error,1
q_3ae36c19c949be91,robert hooke invented the light microscope,ms_marco,Ranking Error,1
q_8866c50099df51ee,characteristics of blood vessels,ms_marco,Ranking Error,1
q_faaf55915261add3,why am I getting popup are you a human,ms_marco,Ranking Error,1
q_81dc025e6fd8d9cc,what is glycolysis energy system,ms_marco,Ranking Error,1
q_27ffe0d0a832b9be,which branch of government is responsible for interpreting laws,ms_marco,Semantic Miss,0
q_f172aed1b536e3fe,what is hijama or cupping,ms_marco,Semantic Miss,0
q_10f04a2be3a85605,What is the smallest geographical region discussed?,squad,Ranking Error,1
q_ad36d0ed1c376026,what does stratum,ms_marco,Ranking Error,1
q_1b02100739326a49,are mb bigger than kb,ms_marco,Ranking Error,1
q_f1e365e3f610fde4,how much does it cost to service a sump pump,ms_marco,Ranking Error,1
q_6cd1fd52a6066981,what is subchondral sclerosis,ms_marco,Ranking Error,1
q_04a63d8bbec630a1,what makes a halal chicken,ms_marco,Semantic Miss,0
q_4dc7c3ac7ced13da,cost allocation for dialysis treatment,ms_marco,Ranking Error,1
q_54d882bd4321b490,what amendment was the prohibition act,ms_marco,Ranking Error,1
q_0ec8066be85c0f05,what is papillary thyroid cancer,ms_marco,Ranking Error,1
q_decf76925f672e0e,what is a pothole,ms_marco,Ranking Error,1
q_bc7e989f067639f3,what type of music did beethoven perform,ms_marco,Ranking Error,1
q_33febdb595095fad,how long to chill a fridge,ms_marco,Ranking Error,1
q_835aea820178202e,what is the code to type registered symbol,ms_marco,Ranking Error,1
q_9e6cddcc26616539,cost for bricklayer,ms_marco,Semantic Miss,0
q_90ab79422eeb08d0,biological species consists of groups of,ms_marco,Ranking Error,1
q_ec3df8dd6755e6ae,what is another name for femur,ms_marco,Ranking Error,1
q_f9e98ad2e26272ad,average salary professor columbia university,ms_marco,Ranking Error,1
q_9eefb43a53eb56e9,what is a cumulonimbus cloud?,ms_marco,Semantic Miss,0
q_3527d36e11ce3b50,what is atrophic erythematous tongue,ms_marco,Ranking Error,1
q_586dd8613d0219d2,what did the emancipation proclamation do for the civil war,ms_marco,Ranking Error,1
q_d5cf4045047d671c,where is zadar in croatia,ms_marco,Ranking Error,1
q_70894c7ba8b1ce9f,what is disease when pancreas produces excessive insulin,ms_marco,Ranking Error,1
q_212a651f2a2e9096,when you boiling water does it make it more acidic,ms_marco,Ranking Error,1
q_7f8d5f5c18920b2f,difference between return and risk,ms_marco,Ranking Error,1
q_76ed4edbdc6881d9,what is a base salary,ms_marco,Semantic Miss,0
q_56e84af5ad62942e,what diseases is flagyl used for,ms_marco,Ranking Error,1
q_349d2b5a13ffba74,what is igneous rock definition,ms_marco,Semantic Miss,0
q_1cc2a63b20e70865,What happened to the SM upon reentry to the atmosphere?,squad,Semantic Miss,0
q_40df8abe1e3c3121,how to calculate how many litres in my pool,ms_marco,Semantic Miss,0
q_d0caf8a64cc42612,What is the difference between heat capacity and specific heat?,ms_marco,Ranking Error,1
q_d268f410d778d2ad,cause of erdheim-chester disease,ms_marco,Ranking Error,1
q_dcc3c2cc45f6f8b3,What is the average cost of chiwawa puppies,ms_marco,Ranking Error,1
q_f583299e834cc769,can baby bunnies have strawberries,ms_marco,Ranking Error,1
q_9f0240f3dfa925f6,what does the american pika do,ms_marco,Semantic Miss,0
q_ddd7cb00985083e2,move windows file to linux share,ms_marco,Semantic Miss,0
q_5c9d295726b6fc3f,what kind of food is good for depression,ms_marco,Ranking Error,1
q_66ec08f04bf6fc39,different types of orchids and their names,ms_marco,Semantic Miss,0
q_4c4a59c8fbbbc2d5,what are the different types of pancreatic enzymes,ms_marco,Ranking Error,1
q_188721d4f3979545,what is montelukast,ms_marco,Semantic Miss,0
q_b159caf7dc159c74,What is the primary gas produced from burning of wood?,sciq,Ranking Error,1
q_e9ff5d8565ed3a2d,the importance of thomas clarkson to the abolition of slavery,ms_marco,Ranking Error,1
q_9bf84e99d974fe4e,rheumatoid arthritis is it hereditary,ms_marco,Semantic Miss,0
q_3e93c75cf3bd4613,can wolves die from disease,ms_marco,Semantic Miss,0
q_44adfba961c07af3,how tall is a wall,ms_marco,Ranking Error,1
q_b12f8f61eab648f2,is pain normal a month after kyphoplasty,ms_marco,Ranking Error,1
q_71c4be7aa2f4bdb4,what does the hebrew word bakar mean,ms_marco,Ranking Error,1
q_c6a650bc320cdc52,what are some of antinomianism,ms_marco,Ranking Error,1
q_1fcfa823584a2948,how much money did you get in wedding gifts yahoo answers,ms_marco,Ranking Error,1
q_2f2e9a806a66e641,what is polyurethane used for,ms_marco,Ranking Error,1
q_088b884db3d7167c,how long can i be out of ontario and keep ohip,ms_marco,Ranking Error,1
q_10f603aa5b569dcb,how to sell my script,ms_marco,Ranking Error,1
q_76e2347d242819ed,what is the power of elite,ms_marco,Ranking Error,1
q_f1e6b7f3ec7b3a4b,should you take your regular medications before a thyroid check,ms_marco,Ranking Error,1
q_1e0f927ec1e40733,literary definition of petrarchan sonnet,ms_marco,Semantic Miss,0
q_2838788e6b3e79da,cost for concrete,ms_marco,Ranking Error,1
q_f55f6afca9d59f99,what were the compromises at the constitutional convention,ms_marco,Ranking Error,1
q_c69a746a76351864,what foods contain soy protein,ms_marco,Ranking Error,1
q_1e283fab803e100f,what is rhino poaching definition,ms_marco,Ranking Error,1
q_040cf185a54cc105,What does ctenophore mean in Greek?,squad,Ranking Error,1
q_73168d08811ee278,who started mountain dew,ms_marco,Ranking Error,1
q_2095434f8970a1c1,what is prince fielder salary,ms_marco,Ranking Error,1
q_a9814e13eb13ee8f,hygienist cost,ms_marco,Ranking Error,1
q_1408140f800366c6,is a combi suitable for a large four bed house,ms_marco,Ranking Error,1
q_6e24eb06ddd699a2,will walking burn fat,ms_marco,Semantic Miss,0
q_cc3c962a92ee6abb,safe internal temperature for prime rib,ms_marco,Ranking Error,1
q_d59baf5e453d17da,why is knee numb from shingles,ms_marco,Ranking Error,1
q_ae4a84acd2103a52,cost to advertise a company,ms_marco,Semantic Miss,0
q_273265213d3c3b30,what did neutrality act allow,ms_marco,Ranking Error,1
q_d84364b99571f159,what is a brain lesion,ms_marco,Ranking Error,1
q_3d51c1b9af9b72de,DNA polymerase kids definition,ms_marco,Ranking Error,1
q_8dd34b7a856ef07f,what is the cost for ivf treatment,ms_marco,Ranking Error,1
q_289d498ea9bc3507,what do you use to clean a keyboard,ms_marco,Ranking Error,1
q_88b453360e63dc93,full tuition cost uh,ms_marco,Ranking Error,1
q_df09840307eb7918,Ectotherms undergo a variety of changes at the cellular level to acclimatize to shifts in what?,sciq,Semantic Miss,0
q_0c7d43733ba08560,how long does it take to grill chicken,ms_marco,Ranking Error,1
q_8b550b9ff1bfe846,what is the purpose of PCR,ms_marco,Ranking Error,1
q_6408c87582b7d838,"In the article's title, what did the machine hope to end?",squad,Ranking Error,1
q_61bee42d35e37824,how long does it take for birth control to clear up your skin,ms_marco,Ranking Error,1
q_f17638a719bae6b2,who is david dukes kkk,ms_marco,Ranking Error,1
q_25ec9e4b46099b76,Recalls names of all explored parameters,code_search_net,Ranking Error,1
q_7642d3ac69795c2c,what does hashem mean in arabic,ms_marco,Ranking Error,1
q_237a3314f01e8d27,do female bison reject a newborn bison calf,ms_marco,Ranking Error,1
q_09e56d74df8b1ee5,name that means fire,ms_marco,Ranking Error,1
q_edf647f93ccf9630,do tenancy agreements need to be stamped,ms_marco,Semantic Miss,0
q_55994e8d1837c63c,What is the limiting factor for bacteria in a dish?,sciq,Semantic Miss,0
q_8cba1b2a55f24a9f,garage door spring replacement cost,ms_marco,Ranking Error,1
q_d89dd15021d9387e,what is consumer capitalism,ms_marco,Ranking Error,1
q_4312702cfdb9ed84,What body part does encephalitis attack?,sciq,Ranking Error,1
q_94eeb56979e45ec2,is serrapeptase enzyme a salicylate,ms_marco,Ranking Error,1
q_bf069d69e0d9519d,does smell based memory affect the thalamus?,ms_marco,Ranking Error,1
q_d11da835effb2421,is oprah still married to stedman,ms_marco,Ranking Error,1
q_2bb6de98a70620c8,what kind of bank is usaa,ms_marco,Ranking Error,1
q_b7b458746a8750fb,How did Celeron feel about Native relations?,squad,Ranking Error,1
q_1153253113567743,how long does it take for a scab mark to disappear,ms_marco,Semantic Miss,0
q_8da2a0c295b69db7,what type is palkia,ms_marco,Ranking Error,1
q_513d53f1af83882e,cerebral oedema definition,ms_marco,Ranking Error,1
q_b9ceab3a4be09930,primary secondary and tertiary sectors definition,ms_marco,Semantic Miss,0
q_9a7acce973ded962,what was the major issue of newly formed republican party,ms_marco,Semantic Miss,0
q_b78099d5fcb932c6,how big should should my ceiling fan be,ms_marco,Semantic Miss,0
q_6a23a710cd66ec4a,does heartwood contain extractives,ms_marco,Ranking Error,1
q_a835829d2e7d7b6c,what is a virginia dmv control number,ms_marco,Semantic Miss,0
q_6d4ad1b7bcec6c84,when were terracotta warriors found,ms_marco,Semantic Miss,0
q_3250b6b8f134fdaa,what did the ancient maya build,ms_marco,Ranking Error,1
q_fe0b3b3f311eb262,why does a protein have a great potential for variation of structure,ms_marco,Ranking Error,1
q_b5b241c14bac2838,best temperature for fridge,ms_marco,Ranking Error,1
q_19cedc2254869185,what are slum dwellers,ms_marco,Semantic Miss,0
q_1b8d178d18da6d53,Europe is the ______ largest continent in terms of land area,ms_marco,Ranking Error,1
q_9dc1f794dcda9320,what is the rural urban fringe,ms_marco,Semantic Miss,0
q_2b5a97332dfc68ce,how to oven roast brussel sprouts,ms_marco,Ranking Error,1
q_1b6adec2632f59bd,what is meant by clogging,ms_marco,Ranking Error,1
q_32dd2d6e49d9e3a0,ms is actually lyme disease,ms_marco,Semantic Miss,0
q_174d448975b4aa81,taste and simplicity of nutrients and ingredients used in italian cuisine,ms_marco,Semantic Miss,0
q_53a9d29cc3af8e5d,Evaporation of water from plant leaves is called ________.,ms_marco,Semantic Miss,0
q_ca2399c717d30d6a,what does the amplitude mean in a cosine equation,ms_marco,Ranking Error,1
q_cd19423d44ecb906,is there going to be another airbender movie,ms_marco,Ranking Error,1
q_d6db19bcd0bcc39f,collection of hyphae is known as,ms_marco,Ranking Error,1
q_ad69a115ab008220,english pronunciation of irish name eamonn,ms_marco,Ranking Error,1
q_6f0b7854ffa8392f,does dna repair itself,ms_marco,Ranking Error,1
q_54d86f0bc783af6d,what is the human growth hormone used for,ms_marco,Semantic Miss,0
q_155443884f3ce0c9,how many species of tapir are there,ms_marco,Ranking Error,1
q_ac503f792382e7d1,annuit coeptis why eye does it mean,ms_marco,Ranking Error,1
q_b557c8d6c6ac161f,what are medium chain plant fats,ms_marco,Semantic Miss,0
q_1609adb24b7b4a73,how much do coffered ceilings cost,ms_marco,Ranking Error,1
q_47fae2b9da00b9f3,what is normal dosage for lyrica,ms_marco,Semantic Miss,0
q_8f1e8184ce12c126,how tall do you have to be to ride slides at splash village,ms_marco,Ranking Error,1
q_36fe5e6b9ea7424d,how long does it take for an egg to be fertilized,ms_marco,Ranking Error,1
q_8a5753772825ab8f,what animal is uniqua from backyardigans,ms_marco,Semantic Miss,0
q_7b81d437899ab7ae,where is the leaning tower of pisa located in italy,ms_marco,Ranking Error,1
q_15629a478b874b0a,when was the atomic age,ms_marco,Ranking Error,1
q_b51aaba0443e10ee,what is iambic pentameter,ms_marco,Ranking Error,1
q_f8af973692951043,how much does a credit hour cost at tcc,ms_marco,Ranking Error,1
q_e805ee4f1e326aa6,When did Warsaw start to rebuild?,squad,Ranking Error,1
q_fab366a2193ef9f7,internal cooking temperature for medium prime rib roast,ms_marco,Ranking Error,1
q_bdac89d39f1fa479,how to predict lottery numbers mathematically,ms_marco,Ranking Error,1
q_c164e18a9aab23c2,how do birds play an important role in the community,ms_marco,Ranking Error,1
q_f57ac75ad1e2d005,What group was responsible for causing more violence in Wittenberg?,squad,Ranking Error,1
q_cc146828a7ae508b,what is scarlatina,ms_marco,Ranking Error,1
q_4a8708ad1e721a68,what size is the human eye,ms_marco,Ranking Error,1
q_ccd746cf4f61a421,what does the muscular system do,ms_marco,Ranking Error,1
q_14aae78a64a5ee44,what functional group is acetaminophen,ms_marco,Ranking Error,1
q_7f140ab2d9125c33,who is the director of ncis,ms_marco,Ranking Error,1
q_20772e2c7c9ff453,can ipads be used as a laptop,ms_marco,Ranking Error,1
q_3e920d8807110dc3,where is mittagong rsl,ms_marco,Ranking Error,1
q_9381cff8b3ccd2c9,can i contribute both roth ira and traditional ira,ms_marco,Ranking Error,1
q_34d43179d1928ff8,cost of disability related obesity on nhs,ms_marco,Semantic Miss,0
q_a6051ea86b2fc0aa,"r""\+",code_search_net,Ranking Error,1
q_52e8f861049e1221,how long do paid tax liens stay on your credit report,ms_marco,Ranking Error,1
q_ed1ffcd8475c801e,what does geomorphic,ms_marco,Ranking Error,1
q_7d8eca4dd902730b,where is is kidzania sentosa,ms_marco,Ranking Error,1
q_a1ff3e7e134e2d4a,how neurons communicate for dummies,ms_marco,Semantic Miss,0
q_16408c45a4671256,what makes a molecule,ms_marco,Ranking Error,1
q_41b40328f58d28af,taco shell definition,ms_marco,Ranking Error,1
q_d4c2de1abc7f307a,does mcdonalds still have birthday cakes,ms_marco,Ranking Error,1
q_bc5b7618befec9aa,autosomal recessive polycystic kidney disease,ms_marco,Semantic Miss,0
q_a8107ed2cb7d41e9,who created the first ever motion picture,ms_marco,Ranking Error,1
q_0305a458c28ce5f1,is the pharynx located before the mouth ?,ms_marco,Ranking Error,1
q_190bf59a793ef9f5,what does annealing mean,ms_marco,Ranking Error,1
q_ad7aa88efb481f3d,what is sound of leopard called,ms_marco,Ranking Error,1
q_9199add4bf9ca5bf,average private school tuition,ms_marco,Ranking Error,1
q_26029086a75276ab,who was louis xvi,ms_marco,Semantic Miss,0
q_9fc7e6a70aa7bf0a,temp rating for pvc,ms_marco,Ranking Error,1
