dataset,query_idx,query_type,system,query,recall@1,recall@3,recall@5,mrr,latency_ms
MS-MARCO,526,exact,hybrid,does using a proxy server hide from your isp?,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,527,exact,hybrid,what is the structure of vyvanse,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,528,exact,hybrid,escitalopram dosage for depression,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,529,exact,hybrid,what does the romanian flag colors mean,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,530,exact,hybrid,gastroscopy cost,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,531,exact,hybrid,how to get rid of serve burn acne,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,532,exact,hybrid,what is hypospadia,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,533,exact,hybrid,difference between alimentary canal and accessory organs,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,534,exact,hybrid,what did the royal fusiliers do,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,535,exact,hybrid,is apple cider vinegar good for kidney function,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,536,exact,hybrid,what is normal peak flow measurement for male is it erv,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,537,exact,hybrid,what are the only multicellular protists,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,538,exact,hybrid,Sedimentary rocks that are formed partially by animals and plants are called what?,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,539,exact,hybrid,what is paw paw,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,540,exact,hybrid,what is the normal dosage for digoxin,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,541,exact,hybrid,how much does invisalign usually cost,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,542,exact,hybrid,explain diversity in your own words,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,543,exact,hybrid,why does a protein have a great potential for variation of structure,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,544,exact,hybrid,what is codeine,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,545,exact,hybrid,what does nursing aides need to know,0.0,0.0,1.0,0.2,25.8647
MS-MARCO,546,exact,hybrid,how long to fully charge sansa clip,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,547,exact,hybrid,what are the photosynthetic protists,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,548,exact,hybrid,what does aqueous mean,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,549,exact,hybrid,average temperature in alaska in winter,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,550,exact,hybrid,different measures of a ton,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,551,exact,hybrid,what are ribosomes composed of,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,552,exact,hybrid,what kind of name is vikram,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,553,exact,hybrid,what does plateau mean,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,554,exact,hybrid,difference in salary rn and bsn,0.0,0.0,1.0,0.2,25.8647
MS-MARCO,555,exact,hybrid,what is hydroxypropyl methylcellulose made from,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,556,exact,hybrid,carbs count for a pre diabetes,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,557,exact,hybrid,how long for tomatoes to grow,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,558,exact,hybrid,what is symbolism in poetry,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,559,exact,hybrid,what are dreams? psychology,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,560,exact,hybrid,what are isotopes of an element,0.0,0.0,1.0,0.2,25.8647
MS-MARCO,561,exact,hybrid,what is the meaning of morocco's flag,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,562,exact,hybrid,espionage act definition us history,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,563,exact,hybrid,what is rodelle vanilla,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,564,exact,hybrid,cost of franchises,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,565,exact,hybrid,definition lethargy,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,566,exact,hybrid,average house build cost,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,567,exact,hybrid,how much can i sell my Golf cart for,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,568,exact,hybrid,how much carbohydrates should an athlete consume,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,569,exact,hybrid,what age should a dog be spayed,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,570,exact,hybrid,how many eggs does a cod lay,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,571,exact,hybrid,crickets and grasshoppers eat what,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,572,exact,hybrid,what is trigeminal neuralgia,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,573,exact,hybrid,what do the carvings on a totem pole mean,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,574,exact,hybrid,side effects of prednisolone,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,575,exact,hybrid,what age is parental responsibility,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,576,exact,hybrid,what is ibi,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,577,exact,hybrid,what category does liothyronine belong and what disease does it treat,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,578,exact,hybrid,can alcohol cause psychosis,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,579,exact,hybrid,regulation volleyball net professional height,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,580,exact,hybrid,what is anthrax,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,581,exact,hybrid,how much does price chopper pay,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,582,exact,hybrid,who invented the first computer invented,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,583,exact,hybrid,where is Faro in portugal,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,584,exact,hybrid,How long do white tigers live,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,585,exact,hybrid,adaptive humoral immune system response to an infection in a vaccinated person,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,586,exact,hybrid,does the pancreas have epithelial tissue,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,587,exact,hybrid,what is a broth,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,588,exact,hybrid,meaning of the name shae,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,589,exact,hybrid,average wage for a professor at SFU,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,590,exact,hybrid,what is a serpentine soil,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,591,exact,hybrid,what kind of legs do sea turtles have,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,592,exact,hybrid,what are signs of osteoarthritis,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,593,exact,hybrid,what is a columbine flower,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,594,exact,hybrid,lexus battery cost,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,595,exact,hybrid,what biome has plants spaced far apart,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,596,exact,hybrid,how tall do you have to be to ride slides at splash village,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,597,exact,hybrid,is there a femoral nerve in both legs,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,598,exact,hybrid,how to price a tiling job,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,599,exact,hybrid,what is a loop current,0.0,0.0,1.0,0.2,25.8647
MS-MARCO,600,exact,hybrid,what is ethnography pdf,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,601,exact,hybrid,where do giant moths originate from,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,602,exact,hybrid,can a potential employer ask for your credit score,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,603,exact,hybrid,what is inside jackfruit,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,604,exact,hybrid,is there such thing as a work spouse?,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,605,exact,hybrid,price test weighted average calculation,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,606,exact,hybrid,what is harrods,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,607,exact,hybrid,what is an end user agreement,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,608,exact,hybrid,what is the cost to hire an employee,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,609,exact,hybrid,what is single malt whisky,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,610,exact,hybrid,benefits of green tea,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,611,exact,hybrid,what is human reproduction,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,612,exact,hybrid,what is chiffon used for,0.0,0.0,1.0,0.2,25.8647
MS-MARCO,613,exact,hybrid,what was maynard g krebs middle name,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,614,exact,hybrid,what kind of spectrums are there,0.0,0.0,1.0,0.2,25.8647
MS-MARCO,615,exact,hybrid,what class is aldactone,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,616,exact,hybrid,who is ulysses s grant,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,617,exact,hybrid,do b.arch students get good placements,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,618,exact,hybrid,where is kaunakakai hawaii,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,619,exact,hybrid,different types of bacterial toxins,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,620,exact,hybrid,average cost of nylon wall to wall carpeting installed,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,621,exact,hybrid,how many miles is the grand canyon from las vegas,0.0,0.0,1.0,0.2,25.8647
MS-MARCO,622,exact,hybrid,what does a electric battery do,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,623,exact,hybrid,average starting salary for preschool teacher,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,624,exact,hybrid,does the stomach digest food,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,625,exact,hybrid,replacement cost profit,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,626,exact,hybrid,what frequency is mid range,0.0,0.0,1.0,0.2,25.8647
MS-MARCO,627,exact,hybrid,cost of renewing a passport,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,628,exact,hybrid,when did the jehovah witness faith began yahoo,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,629,exact,hybrid,tuition cost university of tennessee knoxville,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,630,exact,hybrid,different types of pku,0.0,0.0,1.0,0.2,25.8647
MS-MARCO,631,exact,hybrid,annual salary definition,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,632,exact,hybrid,do vw bugs float,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,633,exact,hybrid,what are the four types of dissociative disorders,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,634,exact,hybrid,how many different types of meat,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,635,exact,hybrid,is cala mayor quiet,0.0,0.0,1.0,0.2,25.8647
MS-MARCO,636,exact,hybrid,how old does babies start teething,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,637,exact,hybrid,what cells are found within the epithelium lines of trachea quizlet,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,638,exact,hybrid,what is gas solenoid valve,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,639,exact,hybrid,what type of tissue is the wall of the heart made of,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,640,exact,hybrid,what does prius mean,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,641,exact,hybrid,per diem deduction irs,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,642,exact,hybrid,how to get a workers compensation certificate,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,643,exact,hybrid,common diseases in turkeys,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,644,exact,hybrid,what is the average time to cook a pork chops,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,645,exact,hybrid,how long does it take to treat scabies,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,646,exact,hybrid,what does a ficus plant look like,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,647,exact,hybrid,what does autosomal dna show,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,648,exact,hybrid,where does lactase come from,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,649,exact,hybrid,is alcoholism hereditary,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,650,exact,hybrid,is schizophrenia a delusional disorder,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,651,exact,hybrid,what does borax do,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,652,exact,hybrid,how long does it take to make a million dollars in the stocks market,0.0,0.0,1.0,0.2,25.8647
MS-MARCO,653,exact,hybrid,meaning of the name vega,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,654,exact,hybrid,what does the name alex mean,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,655,exact,hybrid,what is the raccoons scientific name,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,656,exact,hybrid,where did mokelumne river originate,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,657,exact,hybrid,grilling thick pork chops temperature,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,658,exact,hybrid,maximum hours allowed to work before a break,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,659,exact,hybrid,where does papua new guinea originate,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,660,exact,hybrid,was that midlife is affected biologically,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,661,exact,hybrid,who will gloria vanderbilt leave her money to,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,662,exact,hybrid,what is rhetorical device,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,663,exact,hybrid,styx songs,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,664,exact,hybrid,what are composite roofing shingles,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,665,exact,hybrid,disadvantages of north during civil war,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,666,exact,hybrid,what is systemic disease,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,667,exact,hybrid,average salary of senator,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,668,exact,hybrid,is trimethylamine ionic,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,669,exact,hybrid,what does the average fade cost,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,670,exact,hybrid,Quizlet define gene mutation,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,671,exact,hybrid,average temperature juneau alaska june,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,672,exact,hybrid,what to do on the isle of wight for disabled,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,673,exact,hybrid,coventry council senior social workers salary,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,674,exact,hybrid,what is a dropbear,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,675,exact,hybrid,who is the actress who plays kate roberts in days of our lives,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,676,exact,hybrid,do plants reduce carbon dioxide,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,677,exact,hybrid,how much can a recovery coach make in nj,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,678,exact,hybrid,what are overtones in music,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,679,exact,hybrid,when scientist started the study cells using microscope,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,680,exact,hybrid,where is dallas located in usa,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,681,exact,hybrid,how long does a gas water heater take to heat up,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,682,exact,hybrid,what process do plants use to break down the sugars they produce,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,683,exact,hybrid,who is billy brownless,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,684,exact,hybrid,average cost of upvc sash windows,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,685,exact,hybrid,how to keep hard boiled eggs from cracking during boiling,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,686,exact,hybrid,how much does home a/c unit,0.0,0.0,1.0,0.2,25.8647
MS-MARCO,687,exact,hybrid,where is marmaris in turkey,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,688,exact,hybrid,what colors are snakes,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,689,exact,hybrid,ideal body temperature for humans,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,690,exact,hybrid,how many days do you have to take tessalon perles,0.0,0.0,1.0,0.2,25.8647
MS-MARCO,691,exact,hybrid,could chlamydia be cured but have pid,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,692,exact,hybrid,what enzyme does a positive TSI test detect,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,693,exact,hybrid,how long does it take to cremate a person,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,694,exact,hybrid,what phylum are there,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,695,exact,hybrid,what are a probation officers duties,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,696,exact,hybrid,how fast does a jetliner go,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,697,exact,hybrid,does big lots deliver,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,698,exact,hybrid,what does a nurse practitioner include,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,699,exact,hybrid,what is procurement analytics,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,700,exact,hybrid,how much do direct sellers make,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,701,exact,hybrid,does peyton and lucas come back,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,702,exact,hybrid,what is in a cell,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,703,exact,hybrid,how do you get a copy of a divorce decree from hawaii,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,704,exact,hybrid,which branch of government is responsible for interpreting laws,0.0,0.0,1.0,0.2,25.8647
MS-MARCO,705,exact,hybrid,how much salary in USA for GM of a restaurant?,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,706,exact,hybrid,why do cells need atp,0.0,0.0,1.0,0.2,25.8647
MS-MARCO,707,exact,hybrid,how fast do gps satellites travel,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,708,exact,hybrid,blood test for mthfr mutation,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,709,exact,hybrid,describe what a raceme is,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,710,exact,hybrid,what is antimony pentafluoride used for,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,711,exact,hybrid,what vegetables contain vitamin c,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,712,exact,hybrid,kypho means literally,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,713,exact,hybrid,where is duck dynasty filmed,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,714,exact,hybrid,what does the name bale mean,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,715,exact,hybrid,what is a polygenic trait,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,716,exact,hybrid,harmful effects of microorganisms to plants,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,717,exact,hybrid,what is akron university known for,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,718,exact,hybrid,how much does it cost to have a small tree removed,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,719,exact,hybrid,what is gamification in marketing,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,720,exact,hybrid,where are equilibrium receptors located,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,721,exact,hybrid,what is a gluten allergy,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,722,exact,hybrid,indira name meaning,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,723,exact,hybrid,calculating to get estimate to replace windows,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,724,exact,hybrid,The structural explanation of how a muscle fiber contracts is called the,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,725,exact,hybrid,charter colony definition,0.0,0.0,1.0,0.2,25.8647
MS-MARCO,726,exact,hybrid,bona fide occupational qualification meaning,0.0,0.0,1.0,0.2,25.8647
MS-MARCO,727,exact,hybrid,what region is the creuse in,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,728,exact,hybrid,salary limit for income tax,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,729,exact,hybrid,types of jedi knights,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,730,exact,hybrid,how to switch your straight talk phone to another,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,731,exact,hybrid,have much protein should i take a day,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,732,exact,hybrid,what does pre professional degree mean,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,733,exact,hybrid,where is aspergillus found,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,734,exact,hybrid,what type of government does my states have,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,735,exact,hybrid,what ingredients are in noxzema,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,736,exact,hybrid,how does batchgeo work,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,737,exact,hybrid,granite countertops cost per square foot installed,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,738,exact,hybrid,what is title iii funding,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,739,exact,hybrid,what is at exbury gardens,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,740,exact,hybrid,what is outlook.com used for,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,741,exact,hybrid,salata franchise cost,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,742,exact,hybrid,salary of a pilot english money,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,743,exact,hybrid,what does vagifem cure,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,744,exact,hybrid,will reducing offset shorten a motorcycle,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,745,exact,hybrid,what skills are needed to be an elite gymnast,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,746,exact,hybrid,what are accounting estimates,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,747,exact,hybrid,average price for a swimming pool,0.0,0.0,1.0,0.2,25.8647
MS-MARCO,748,exact,hybrid,what is calcium citrate,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,749,exact,hybrid,when did france surrender to germany,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,750,exact,hybrid,what does leap manifesto mean?,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,751,exact,hybrid,what is the cost of employment arbitration,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,752,exact,hybrid,hardwood floor refinishing average cost per square foot,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,753,exact,hybrid,how to do a certified letter,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,754,exact,hybrid,how long to cook pork chops in showtime rotisserie,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,755,exact,hybrid,what was the pit in the globe theater,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,756,exact,hybrid,how to get rid of old toilet,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,757,exact,hybrid,fertilization occurs when which cells unite,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,758,exact,hybrid,what are bacterial virulence factors,0.0,1.0,1.0,0.3333333333333333,25.8647
MS-MARCO,759,exact,hybrid,what is legislation definition,0.0,0.0,1.0,0.2,25.8647
MS-MARCO,760,exact,hybrid,salary of an industrial pharmacist,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,761,exact,hybrid,Does insurance pay when your insurance company have to pay drunk driver,0.0,0.0,1.0,0.25,25.8647
MS-MARCO,762,exact,hybrid,who can prescribe in australia,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,763,exact,hybrid,how much ntuc membership fee,1.0,1.0,1.0,1.0,25.8647
MS-MARCO,764,exact,hybrid,Boundary definition,0.0,1.0,1.0,0.5,25.8647
MS-MARCO,765,exact,hybrid,how long do cockatiel eggs take to hatch,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,766,exact,hybrid,is carbon found in protein,0.0,0.0,1.0,0.2,25.8647
MS-MARCO,767,exact,hybrid,ocwen mortgage phone number customer service,0.0,0.0,0.0,0.0,25.8647
MS-MARCO,768,exact,hybrid,what type of bedding for chickens,0.0,0.0,1.0,0.2,25.8647
MS-MARCO,769,exact,hybrid,what is emiesitelist,0.0,0.0,1.0,0.25,25.8647
